Unnamed: 0.1,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
84,84,"That’s about the kind of broad inflationary pressure that results from, you know, a really strong expansion tightening up resource utilization across the whole economy and lifting, lifting up inflation.",NO_CHANGE,0.9952409267425536,2021-06-16 19:16:01.200000+00:00,2021-06-16 19:16:01+00:00,2021-06-16 19:16:03+00:00,1.20245,1.20245,0.0,4230.854,4230.854,0.0
85,85,"Yeah, I think—there may be an element of the latter as well, because inflation expectations have continued to move up.",MINOR_DECREASE,0.9997314810752868,2021-06-16 19:16:03.240000+00:00,2021-06-16 19:16:03+00:00,2021-06-16 19:16:07+00:00,1.20243,1.20245,-1.999999999990898e-05,4231.1990000000005,4230.6990000000005,0.5
86,86,"But it wouldn’t surprise me if there’s an element for some people in, you know, seeing the inflation performance that we’ve had and thinking that I have more confidence that we could see inflation above 2 percent, that it may not be as hard to do that as we thought, and that inflation expectations may move up to a—to a level—they were—they were really at a level that was kind of a little below 2 percent.",MINOR_INCREASE,0.9987126588821412,2021-06-16 19:16:07.320000+00:00,2021-06-16 19:16:07+00:00,2021-06-16 19:16:23+00:00,1.2025,1.20243,6.999999999979245e-05,4230.651,4230.836,-0.1850000000004001
87,87,"You know, we did see inflation expectations moving June 16, 2021 up in the—in the wake of the announcement of the framework.",MINOR_INCREASE,0.923778772354126,2021-06-16 19:16:23.280000+00:00,2021-06-16 19:16:23+00:00,2021-06-16 19:18:11+00:00,1.20252,1.2025100000000002,9.999999999843467e-06,4231.336,4230.651,0.6850000000004002
88,88,"So—but you’ve, you’ve still got a very strong growth, well above the longer-run potential output of the—of the economy.",MAJOR_DECREASE,0.8585654497146606,2021-06-16 19:18:11.280000+00:00,2021-06-16 19:18:11+00:00,2021-06-16 19:19:10+00:00,1.2022000000000002,1.20254,-0.0003399999999997,4230.839,4231.645,-0.8060000000004948
89,89,"You’ve got—you’ve got growth meaningfully above that, and inflation is lower next year in all of our—in all of our forecasts.",MINOR_INCREASE,0.979868233203888,2021-06-16 19:19:09.920000+00:00,2021-06-16 19:19:10+00:00,2021-06-16 19:19:25+00:00,1.20228,1.2021700000000002,0.0001099999999998,4231.342000000001,4230.851,0.4910000000008949
90,90,"So you’re right, you’re seeing—I, I can’t remember the number, but it might be in the 3s—3, 3½ percent growth for next year.",MINOR_INCREASE,0.9877685904502868,2021-06-16 19:19:24.960000+00:00,2021-06-16 19:19:25+00:00,2021-06-16 19:19:45+00:00,1.20239,1.20226,0.0001299999999999,4232.845,4231.845,1.0
91,91,"That’s, that’s a really good year—coming on the back of a 7 percent growth year, that’s a really good year.",MINOR_INCREASE,0.8372224569320679,2021-06-16 19:19:45+00:00,2021-06-16 19:19:45+00:00,2021-06-16 19:19:52+00:00,1.20249,1.20236,0.0001299999999999,4233.154,4233.354,-0.1999999999998181
92,92,We didn’t have a 3½ percent growth year—we didn’t have a 3 percent growth year between the Global Financial Crisis and the end of the expansion.,MINOR_DECREASE,0.5250540375709534,2021-06-16 19:19:51.680000+00:00,2021-06-16 19:19:52+00:00,2021-06-16 19:20:27+00:00,1.20226,1.20248,-0.0002199999999998,4233.6990000000005,4232.848,0.8510000000005675
93,93,"If you’re growing above that, then the unemployment rate should be declining, people should be being pulled into the labor force, wages should be going up, lots of things should be happening, businesses should be investing.",MINOR_DECREASE,0.8644723296165466,2021-06-16 19:20:27.080000+00:00,2021-06-16 19:20:27+00:00,2021-06-16 19:20:30+00:00,1.2021700000000002,1.20221,-3.999999999981796e-05,4233.154,4233.639,-0.4849999999996726
94,94,And therefore we don’t—we don’t think that—we think it’s unlikely that they would materially affect the underlying inflation dynamics that the economy has had for a quarter of a century.,MAJOR_INCREASE,0.994776725769043,2021-06-16 19:20:29.680000+00:00,2021-06-16 19:20:30+00:00,2021-06-16 19:21:02+00:00,1.20244,1.20216,0.00028,4232.345,4233.154,-0.8090000000001965
95,95,"The underlying forces around the globe that have created those dynamics are intact, and those are aging population, low productivity, globalization, all of those things that, that we think have, have, you know, really held down inflation.",MINOR_DECREASE,0.9998003840446472,2021-06-16 19:21:02.080000+00:00,2021-06-16 19:21:02+00:00,2021-06-16 19:21:38+00:00,1.20229,1.20245,-0.0001599999999999,4233.645,4232.642,1.0030000000006112
96,96,"And if, if we see inflation moving above our goals in, in a time—sorry, to an extent, to a level or, or persistently—or persistently enough, you know, we would be prepared to use our tools to address that.",MINOR_DECREASE,0.9506924748420716,2021-06-16 19:21:38.360000+00:00,2021-06-16 19:21:38+00:00,2021-06-16 19:21:42+00:00,1.2022700000000002,1.20228,-9.999999999843467e-06,4233.833,4233.748,0.0850000000000363
97,97,A higher neutral rate would mean that interest rates would run higher by that amount.,MINOR_INCREASE,0.9984161853790284,2021-06-16 19:21:41.960000+00:00,2021-06-16 19:21:42+00:00,2021-06-16 19:22:06+00:00,1.20231,1.20226,4.999999999988347e-05,4233.654,4233.833,-0.1789999999991778
98,98,"The problem with, with interest rates being close to the lower bound, of course, is that it really cuts into our ability to react to a downturn—for example, a pandemic.",MINOR_INCREASE,0.9989877343177797,2021-06-16 19:22:06.320000+00:00,2021-06-16 19:22:06+00:00,2021-06-16 19:22:11+00:00,1.2024100000000002,1.20231,0.0001000000000002,4233.648,4233.648,0.0
99,99,"You know, there are many—there are a lot of stories right now that could—that essentially could lead to higher productivity growth and higher r*.",MINOR_INCREASE,0.9392024874687196,2021-06-16 19:22:11.200000+00:00,2021-06-16 19:22:11+00:00,2021-06-16 19:22:40+00:00,1.20249,1.20245,4.000000000004e-05,4233.154,4233.842000000001,-0.6880000000001019
100,100,"The situation that we, we addressed in June 16, 2021 our—in our Statement on Longer-Run Goals and Monetary Policy Strategy was a situation in Chair Powell’s Press Conference FINAL which employment was at very high levels, but inflation was low.",MINOR_DECREASE,0.9866604804992676,2021-06-16 19:22:40.240000+00:00,2021-06-16 19:22:40+00:00,2021-06-16 19:22:50+00:00,1.20236,1.20249,-0.0001299999999999,4233.145,4233.339,-0.1939999999995052
101,101,"And what we said was, we wouldn’t raise interest rates just because unemployment was low and employment was high if there was no evidence of inflation or other troubling imbalances.",MAJOR_DECREASE,0.7054955959320068,2021-06-16 19:22:49.600000+00:00,2021-06-16 19:22:50+00:00,2021-06-16 19:23:48+00:00,1.20185,1.20234,-0.0004899999999998,4233.154,4233.148,0.0060000000003128
102,102,"In the current situation, we have many millions of people who are unemployed, and we have inflation running well above our target.",NO_CHANGE,0.9123072624206544,2021-06-16 19:23:47.720000+00:00,2021-06-16 19:23:48+00:00,2021-06-16 19:23:55+00:00,1.20191,1.20191,0.0,4232.633,4233.154,-0.5210000000006403
103,103,The question we face with this inflation has nothing to do with our framework.,MINOR_INCREASE,0.9930832386016846,2021-06-16 19:23:55.240000+00:00,2021-06-16 19:23:55+00:00,2021-06-16 19:24:14+00:00,1.20203,1.20192,0.0001099999999998,4235.642,4232.345,3.2969999999995707
104,104,"I mean, a classic example was, to pick a narrow example, was the cellphone price war back in 2017.",MAJOR_INCREASE,0.9851239323616028,2021-06-16 19:24:14.480000+00:00,2021-06-16 19:24:14+00:00,2021-06-16 19:25:07+00:00,1.20238,1.20202,0.0003599999999999,4234.851,4235.345,-0.4940000000005966
105,105,"If you remember, there was—prices were incredibly low, and it held down core PCE by three-tenths or something for a year, and then it fell out.",MINOR_DECREASE,0.9782774448394777,2021-06-16 19:25:06.600000+00:00,2021-06-16 19:25:07+00:00,2021-06-16 19:25:31+00:00,1.2022700000000002,1.20229,-1.999999999990898e-05,4236.1990000000005,4234.836,1.3630000000002838
106,106,"And we—look, we have to balance the two—the two goals: maximum employment and price stability.",MINOR_DECREASE,0.9961291551589966,2021-06-16 19:25:30.920000+00:00,2021-06-16 19:25:31+00:00,2021-06-16 19:26:59+00:00,1.202,1.20226,-0.0002600000000001,4237.148,4236.142,1.0060000000003129
107,107,"But when we—when we raise interest rates to control inflation, there’s no question that has an effect on activity.",MINOR_DECREASE,0.9395877122879028,2021-06-16 19:26:59.080000+00:00,2021-06-16 19:26:59+00:00,2021-06-16 19:27:03+00:00,1.20198,1.20201,-2.999999999997449e-05,4237.354,4237.354,0.0
108,108,And that’s the channel—one of the channels through which we get to inflation.,MINOR_DECREASE,0.7826395630836487,2021-06-16 19:27:02.880000+00:00,2021-06-16 19:27:03+00:00,2021-06-16 19:27:14+00:00,1.20181,1.2019700000000002,-0.0001600000000001,4236.845,4237.342000000001,-0.4970000000002983
109,109,"It turns out it’s a heck of a lot easier to create demand than it is to, you know, to bring supply back up to snuff.",MINOR_INCREASE,0.9993809461593628,2021-06-16 19:27:14.160000+00:00,2021-06-16 19:27:14+00:00,2021-06-16 19:27:22+00:00,1.2018,1.20173,7.00000000000145e-05,4237.345,4236.651,0.6940000000004147
0,0,"Inflation has continued to run below our longer-run objective, but some of the downward pressure on inflation resulting from earlier sharp declines in energy prices is abating.",MINOR_DECREASE,0.9883191585540771,2015-06-17 18:30:40.720000+00:00,2015-06-17 18:30:41+00:00,2015-06-17 18:30:54+00:00,1.12946,1.12951,-5.000000000010552e-05,2095.975,2095.927,0.0479999999997744
1,1,The Committee continues to judge that the first increase in the federal funds rate will be appropriate when it has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,MINOR_DECREASE,0.9832094311714172,2015-06-17 18:30:54.280000+00:00,2015-06-17 18:30:54+00:00,2015-06-17 18:31:13+00:00,1.12936,1.12945,-9.000000000014552e-05,2095.82,2095.675,0.1449999999999818
2,2,Let me emphasize that the importance of the initial increase should not be overstated: The stance of monetary policy will likely remain highly accommodative for quite some time after the initial increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.,MAJOR_INCREASE,0.9594619870185852,2015-06-17 18:31:12.880000+00:00,2015-06-17 18:31:13+00:00,2015-06-17 18:32:25+00:00,1.12972,1.12938,0.00034,2098.698,2096.145,2.552999999999884
3,3,"Growth in household spending slowed, business fixed investment edged down, and net exports were a substantial drag on growth.",MINOR_INCREASE,0.9964634776115416,2015-06-17 18:32:25.160000+00:00,2015-06-17 18:32:25+00:00,2015-06-17 18:32:36+00:00,1.12996,1.12988,8.000000000008001e-05,2099.165,2098.672,0.4929999999999381
4,4,"Looking ahead, the Committee still expects a moderate pace of GDP growth, with Chair Yellen’s Press Conference FINAL continuing job gains and lower energy prices supporting household spending.",MAJOR_DECREASE,0.9901530146598816,2015-06-17 18:32:35.840000+00:00,2015-06-17 18:32:36+00:00,2015-06-17 18:33:05+00:00,1.12962,1.13014,-0.0005199999999998,2099.679,2099.49,0.1890000000003056
5,5,"The labor market data so far this year have shown further progress toward our objective of maximum employment, although at a slower pace than late last year.",MINOR_DECREASE,0.9334630966186525,2015-06-17 18:33:04.920000+00:00,2015-06-17 18:33:05+00:00,2015-06-17 18:33:16+00:00,1.12958,1.12975,-0.00017,2099.969,2099.967,0.0019999999999527
6,6,"Over the past three months, job gains have averaged about 210,000 per month, down from an average pace of 280,000 per month over the second half of last year, but still well above the pace consistent with trend labor force growth.",MINOR_DECREASE,0.9910056591033936,2015-06-17 18:33:16.240000+00:00,2015-06-17 18:33:16+00:00,2015-06-17 18:33:37+00:00,1.1292700000000002,1.12948,-0.0002099999999998,2099.953,2099.641,0.3119999999998981
7,7,"Although the unemployment rate, at 5.5 percent in May, was unchanged from the latest reading available at the time of our April meeting, the labor force participation rate edged up.",MINOR_DECREASE,0.99370676279068,2015-06-17 18:33:36.520000+00:00,2015-06-17 18:33:37+00:00,2015-06-17 18:33:51+00:00,1.12911,1.1293,-0.0001899999999999,2099.936,2099.983,-0.0470000000000254
8,8,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time has continued to improve.,MINOR_DECREASE,0.6593676209449768,2015-06-17 18:33:51+00:00,2015-06-17 18:33:51+00:00,2015-06-17 18:34:09+00:00,1.12897,1.12904,-7.00000000000145e-05,2099.159,2099.669,-0.5099999999997635
9,9,"But it seems likely that some cyclical weakness in the labor market remains: The participation rate remains below most estimates of its underlying trend, involuntary part-time employment remains elevated, and wage growth remains relatively subdued.",MAJOR_INCREASE,0.9888443350791932,2015-06-17 18:34:08.840000+00:00,2015-06-17 18:34:09+00:00,2015-06-17 18:34:38+00:00,1.12942,1.1289600000000002,0.0004599999999999,2099.663,2099.198,0.4650000000001455
10,10,"Inflation has continued to run below our longer-run objective, in part reflecting lower energy prices.",MINOR_DECREASE,0.998741090297699,2015-06-17 18:34:38.040000+00:00,2015-06-17 18:34:38+00:00,2015-06-17 18:34:46+00:00,1.12943,1.12945,-2.0000000000131024e-05,2099.682,2099.999,-0.3170000000000073
11,11,Declines in import prices have also restrained inflation.,MINOR_DECREASE,0.9924397468566896,2015-06-17 18:34:45.920000+00:00,2015-06-17 18:34:46+00:00,2015-06-17 18:34:51+00:00,1.129,1.1293,-0.0002999999999999,2099.4770000000003,2099.695,-0.2179999999998472
12,12,"However, energy prices appear to have stabilized recently.",MINOR_INCREASE,0.7789053320884705,2015-06-17 18:34:50.880000+00:00,2015-06-17 18:34:51+00:00,2015-06-17 18:34:55+00:00,1.12911,1.12909,2.0000000000131024e-05,2099.6710000000003,2099.43,0.2410000000004402
13,13,"My colleagues and I continue to expect that as the effects of these transitory factors dissipate and as the labor market improves further, inflation will gradually move back toward our 2 percent objective over the medium term.",MINOR_INCREASE,0.9855205416679382,2015-06-17 18:34:55.480000+00:00,2015-06-17 18:34:55+00:00,2015-06-17 18:35:12+00:00,1.12944,1.12928,0.0001599999999999,2099.115,2099.643,-0.5280000000002474
14,14,"Market-based measures of inflation compensation remain low, though they have risen some from their levels earlier this year, and survey-based measures of longer-term inflation expectations have remained stable.",MINOR_DECREASE,0.9989128112792968,2015-06-17 18:35:12.400000+00:00,2015-06-17 18:35:12+00:00,2015-06-17 18:35:27+00:00,1.12935,1.12951,-0.0001599999999999,2098.973,2099.138,-0.1649999999999636
15,15,The Committee will continue to monitor inflation developments carefully.,MINOR_INCREASE,0.7781258821487427,2015-06-17 18:35:26.880000+00:00,2015-06-17 18:35:27+00:00,2015-06-17 18:35:43+00:00,1.1292600000000002,1.12918,8.000000000008001e-05,2099.121,2098.979,0.1420000000002801
16,16,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy.",MINOR_INCREASE,0.9996694326400756,2015-06-17 18:35:42.520000+00:00,2015-06-17 18:35:43+00:00,2015-06-17 18:35:51+00:00,1.1292700000000002,1.12922,5.000000000032756e-05,2098.992,2099.179,-0.1869999999998981
17,17,"For economic growth, participants reduced their projections for this year, in line with the disappointing data for the first quarter.",MINOR_DECREASE,0.9997777342796326,2015-06-17 18:35:51.280000+00:00,2015-06-17 18:35:51+00:00,2015-06-17 18:36:01+00:00,1.1289,1.1292,-0.0002999999999999,2098.617,2098.699,-0.0819999999998799
18,18,"The central tendency of the growth projections for 2015 is now 1.8 to 2.0 percent, down a little more than ½ percentage point from the March projections.",MINOR_INCREASE,0.9447709321975708,2015-06-17 18:36:00.920000+00:00,2015-06-17 18:36:01+00:00,2015-06-17 18:36:15+00:00,1.1291700000000002,1.12892,0.0002500000000003,2098.983,2098.508,0.4750000000003638
19,19,"The central tendency rises to 2.4 to 2.7 percent next year, somewhat above estimates of the longer-run growth rate.",MINOR_DECREASE,0.9980040192604064,2015-06-17 18:36:15.440000+00:00,2015-06-17 18:36:15+00:00,2015-06-17 18:36:26+00:00,1.12905,1.12931,-0.0002599999999999,2098.463,2098.986,-0.5229999999996835
20,20,The unemployment rate projections for this year are a little higher than in March.,MINOR_INCREASE,0.9987348914146424,2015-06-17 18:36:26.440000+00:00,2015-06-17 18:36:26+00:00,2015-06-17 18:36:32+00:00,1.12904,1.12899,5.000000000010552e-05,2098.6870000000004,2098.474,0.2130000000001928
21,21,"At the end of this year, the central tendency for the unemployment rate stands at 5.2 to 5.3 percent, a bit above participants’ estimates of the longer-run normal unemployment rate.",MAJOR_INCREASE,0.978609025478363,2015-06-17 18:36:31.800000+00:00,2015-06-17 18:36:32+00:00,2015-06-17 18:36:47+00:00,1.12946,1.12904,0.0004199999999998,2099.399,2098.42,0.9789999999998144
22,22,Committee participants generally see the unemployment rate declining a little further over the course of 2016 and 2017.,MINOR_INCREASE,0.966962993144989,2015-06-17 18:36:47.040000+00:00,2015-06-17 18:36:47+00:00,2015-06-17 18:36:57+00:00,1.12945,1.12933,0.0001200000000001,2099.6710000000003,2099.178,0.4930000000003929
23,23,"Finally, FOMC participants project inflation to be quite low this year, largely reflecting lower energy and non-energy import prices.",NO_CHANGE,0.6902053952217102,2015-06-17 18:36:57.280000+00:00,2015-06-17 18:36:57+00:00,2015-06-17 18:37:09+00:00,1.12956,1.12956,0.0,2099.422,2099.675,-0.2530000000001564
24,24,"The central tendency of the inflation projections for this year is below 1 percent, unchanged since March.",MINOR_DECREASE,0.9922271966934204,2015-06-17 18:37:08.920000+00:00,2015-06-17 18:37:09+00:00,2015-06-17 18:37:18+00:00,1.12935,1.12956,-0.0002099999999998,2099.4120000000003,2099.663,-0.250999999999749
25,25,"As the transitory factors holding down inflation abate, the central tendency rises to 1.6 to 1.9 percent next year and to 1.9 to 2.0 percent in 2017.",MINOR_INCREASE,0.6304625272750854,2015-06-17 18:37:18.240000+00:00,2015-06-17 18:37:18+00:00,2015-06-17 18:37:33+00:00,1.12964,1.12939,0.00025,2099.984,2099.469,0.5149999999998727
26,26,"Returning to monetary policy, as I noted, the Committee reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.",MINOR_INCREASE,0.9946708083152772,2015-06-17 18:37:33.480000+00:00,2015-06-17 18:37:33+00:00,2015-06-17 18:37:47+00:00,1.12976,1.12962,0.00014,2099.6710000000003,2099.698,-0.0269999999995889
27,27,"As we said in our statement, the decision to raise the target range will depend on our assessment of realized and expected progress toward our objectives of maximum employment and 2 percent inflation.",MAJOR_DECREASE,0.9987791180610656,2015-06-17 18:37:47.200000+00:00,2015-06-17 18:37:47+00:00,2015-06-17 18:38:02+00:00,1.12944,1.1297700000000002,-0.0003300000000001,2099.991,2099.665,0.3260000000000218
28,28,"We continue to base that assessment on a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",MINOR_INCREASE,0.9933438301086426,2015-06-17 18:38:02.160000+00:00,2015-06-17 18:38:02+00:00,2015-06-17 18:38:19+00:00,1.12954,1.12944,9.9999999999989e-05,2100.1670000000004,2100.141,0.0260000000002946
29,29,"And we continue to anticipate that it will be June 17, 2015 appropriate to raise the target range for the federal funds rate when the Committee has seen Chair Yellen’s Press Conference FINAL further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.",MINOR_DECREASE,0.9997392296791076,2015-06-17 18:38:19+00:00,2015-06-17 18:38:19+00:00,2015-06-17 18:38:38+00:00,1.1294700000000002,1.12951,-3.999999999981796e-05,2100.985,2100.197,0.7880000000000109
30,30,"While the Committee views the disappointing economic performance in the first quarter as largely transitory, my colleagues and I would like to see more decisive evidence that a moderate pace of economic growth will be sustained, so that conditions in the labor market will continue to improve and inflation will move back to 2 percent.",MINOR_INCREASE,0.6338208913803101,2015-06-17 18:38:37.640000+00:00,2015-06-17 18:38:38+00:00,2015-06-17 18:38:44+00:00,1.12973,1.12968,4.999999999988347e-05,2100.453,2100.443,0.0099999999997635
31,31,"Once we begin to remove policy accommodation, we continue to expect that—as we say in our statement—“even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” In other words, although policy will be data dependent, economic conditions are currently anticipated to evolve in a manner that will warrant only gradual increases in the target federal funds rate.",MINOR_INCREASE,0.9635789394378662,2015-06-17 18:38:43.800000+00:00,2015-06-17 18:38:44+00:00,2015-06-17 18:39:57+00:00,1.1300100000000002,1.12972,0.0002900000000001,2101.995,2100.492,1.5029999999997017
32,32,"Compared with the projections made in March, most FOMC participants lowered somewhat their paths for the federal funds rate, consistent with the revisions made to the projections for GDP growth and the unemployment rate.",MAJOR_INCREASE,0.9968275427818298,2015-06-17 18:39:57+00:00,2015-06-17 18:39:57+00:00,2015-06-17 18:40:14+00:00,1.13061,1.13017,0.0004399999999999,2102.486,2102.176,0.3099999999999454
33,33,"The median projected rate in 2017 remains below the 3¾ percent or so projected by most FOMC participants as the longer-run value of the federal funds rate even though the central tendency of the unemployment rate by that time is June 17, 2015 slightly below its estimated longer-run value and the central tendency for inflation is close to our Chair Yellen’s Press Conference FINAL 2 percent objective.",MINOR_INCREASE,0.9074043035507202,2015-06-17 18:40:14.440000+00:00,2015-06-17 18:40:14+00:00,2015-06-17 18:40:32+00:00,1.13083,1.1306200000000002,0.0002099999999998,2102.697,2102.468,0.2290000000002692
34,34,"I would like to emphasize that the forecasts of the appropriate path of the federal funds rate are conditional on participants’ individual projections of the most likely outcomes for economic growth, employment, inflation, and other factors.",MAJOR_INCREASE,0.9227518439292908,2015-06-17 18:40:32.160000+00:00,2015-06-17 18:40:32+00:00,2015-06-17 18:41:36+00:00,1.1314700000000002,1.13079,0.0006800000000002,2103.126,2102.68,0.4460000000003674
35,35,"Accordingly, if the expansion proves to be more vigorous than currently anticipated and inflation moves higher than expected, then the appropriate path would likely follow a steeper and higher trajectory; conversely, if conditions were to prove weaker, then the appropriate trajectory would be lower and less steep.",MAJOR_INCREASE,0.9996777772903442,2015-06-17 18:41:35.920000+00:00,2015-06-17 18:41:36+00:00,2015-06-17 18:44:35+00:00,1.13248,1.13154,0.0009399999999999,2105.499,2103.407,2.0919999999996435
36,36,"On the one hand, waiting too long to begin normalization can risk significantly overshooting our inflation objective given the lags in the operation of monetary policy.",MINOR_DECREASE,0.9825399518013,2015-06-17 18:44:35.240000+00:00,2015-06-17 18:44:35+00:00,2015-06-17 18:45:24+00:00,1.13224,1.1324200000000002,-0.0001800000000002,2105.155,2105.452,-0.2970000000000254
37,37,"So I can’t provide you—it would be wrong for me to provide you a roadmap that said something as simple as, if the unemployment rate declines to X, that then the labor market will have improved enough for us to begin to raise policy.",MINOR_INCREASE,0.9993219375610352,2015-06-17 18:45:24.120000+00:00,2015-06-17 18:45:24+00:00,2015-06-17 18:45:36+00:00,1.1328600000000002,1.13266,0.0002000000000002,2106.493,2105.645,0.8479999999999563
38,38,"We have to look at what’s happening to labor force participation, to part-time employment for economic reasons, to job openings, to the pace of quits, to wage inflation, and other indicators of the state of the labor market.",MINOR_INCREASE,0.996960699558258,2015-06-17 18:45:36.080000+00:00,2015-06-17 18:45:36+00:00,2015-06-17 18:45:40+00:00,1.13244,1.13231,0.0001299999999999,2105.972,2106.154,-0.181999999999789
39,39,"I did say when we agreed that labor market slack has diminished to some extent in the intermeeting period, and, clearly, over a longer span of time, over the last several years, obviously we’ve made considerable progress in moving toward our goal of maximum employment.",MAJOR_INCREASE,0.9995259046554564,2015-06-17 18:45:40.160000+00:00,2015-06-17 18:45:40+00:00,2015-06-17 18:46:41+00:00,1.13297,1.13256,0.00041,2106.144,2105.646,0.4979999999995925
40,40,"On inflation, again, there has been some progress, in the sense energy prices appear to have stabilized.",MAJOR_DECREASE,0.9916577935218812,2015-06-17 18:46:40.760000+00:00,2015-06-17 18:46:41+00:00,2015-06-17 18:47:25+00:00,1.1326500000000002,1.13304,-0.0003899999999998,2107.483,2106.69,0.79300000000012
41,41,"Now, inflation is going to—overall inflation is likely to run at a low level for a substantial period of time.",MAJOR_INCREASE,0.971419632434845,2015-06-17 18:47:24.720000+00:00,2015-06-17 18:47:25+00:00,2015-06-17 18:48:23+00:00,1.13325,1.13291,0.00034,2107.498,2107.2,0.2980000000002292
42,42,"The big declines in energy prices came toward the end of last year and the beginning of this year, and they’re not going to wash out of the inflation data until late in this year.",MAJOR_DECREASE,0.9916712045669556,2015-06-17 18:48:22.600000+00:00,2015-06-17 18:48:23+00:00,2015-06-17 18:48:54+00:00,1.1326200000000002,1.13307,-0.0004499999999998,2106.475,2107.164,-0.6890000000003056
43,43,But the fact that energy prices have stabilized means that the pressure from that source is diminishing.,MINOR_INCREASE,0.9121420383453368,2015-06-17 18:48:53.920000+00:00,2015-06-17 18:48:54+00:00,2015-06-17 18:49:02+00:00,1.13256,1.13251,5.000000000010552e-05,2105.995,2105.98,0.0149999999998726
44,44,"And, with respect to core inflation, it has been running under our 2 percent objective, but declining import prices have been reducing that pressure.",MINOR_DECREASE,0.9322494268417358,2015-06-17 18:49:01.520000+00:00,2015-06-17 18:49:02+00:00,2015-06-17 18:49:18+00:00,1.13231,1.13243,-0.0001200000000001,2105.998,2106.119,-0.1210000000000945
45,45,"I believe that as the labor market continues to improve and as our confidence in that forecast rises, at least for me, my confidence will also rise that inflation will move back up toward 2 percent.",MAJOR_INCREASE,0.8772997856140137,2015-06-17 18:49:17.760000+00:00,2015-06-17 18:49:18+00:00,2015-06-17 18:49:34+00:00,1.13313,1.13234,0.00079,2106.186,2105.999,0.1870000000003528
46,46,"I expect that to, over time, put upward pressure on core inflation.",MINOR_INCREASE,0.9919266700744628,2015-06-17 18:49:34.440000+00:00,2015-06-17 18:49:34+00:00,2015-06-17 18:49:48+00:00,1.1333700000000002,1.13309,0.0002800000000002,2106.156,2106.112,0.043999999999869
47,47,"We place high priority on being an accountable and transparent central bank, and I think that if you compare the transparency of monetary policy decisions in the Federal Reserve with other central banks, we are one of the most transparent central banks in terms of the information that we provide to the public in a whole variety of ways.",MAJOR_DECREASE,0.3636222779750824,2015-06-17 18:49:48.040000+00:00,2015-06-17 18:49:48+00:00,2015-06-17 18:50:01+00:00,1.1329,1.13331,-0.00041,2105.658,2106.475,-0.8170000000000073
48,48,"The last paragraph of the Federal Open Market Committee statement says: “The Committee currently anticipates that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” That’s kind of a mouthful.",MINOR_DECREASE,0.9995488524436952,2015-06-17 18:50:00.680000+00:00,2015-06-17 18:50:01+00:00,2015-06-17 18:50:25+00:00,1.13243,1.13268,-0.0002499999999998,2105.6510000000003,2105.983,-0.3319999999998799
49,49,"Now, that assumes, as you can see, that they’re expecting a pickup in growth in the second half of this year and further improvement in labor market conditions.",MAJOR_INCREASE,0.9997085928916932,2015-06-17 18:50:25.120000+00:00,2015-06-17 18:50:25+00:00,2015-06-17 18:51:27+00:00,1.1324200000000002,1.13207,0.0003500000000002,2105.695,2105.465,0.2300000000000182
50,50,So we are—productivity growth has been—is a factor that affects the pace of improvement in the labor market.,MINOR_INCREASE,0.9990400671958924,2015-06-17 18:51:27.320000+00:00,2015-06-17 18:51:27+00:00,2015-06-17 18:51:38+00:00,1.13253,1.13243,9.9999999999989e-05,2105.541,2105.686,-0.1449999999999818
51,51,"Productivity growth has been extremely slow for the June 17, 2015 last couple of years, and I think, in part, the pace of improvement in the labor market that we’re Chair Yellen’s Press Conference FINAL projecting reflects the notion that there’s likely to be some pickup in the pace of productivity growth.",MINOR_INCREASE,0.9989171028137208,2015-06-17 18:51:38.280000+00:00,2015-06-17 18:51:38+00:00,2015-06-17 18:51:58+00:00,1.13278,1.1325200000000002,0.0002599999999997,2105.51,2105.68,-0.169999999999618
52,52,"Obviously, that’s something that’s quite uncertain, and it’s conceivable that if productivity growth disappoints—something I hope that we won’t see, because that has very negative implications for living standards—we could conceivably see faster improvement in the labor market.",MINOR_DECREASE,0.7668262124061584,2015-06-17 18:51:58.040000+00:00,2015-06-17 18:51:58+00:00,2015-06-17 18:52:03+00:00,1.13279,1.13287,-8.000000000008001e-05,2105.6220000000003,2105.657,-0.0349999999998544
